championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 Shotgun World Championship,Skeet Men,Final,3,1416,Mehelba Azmy,EGY,46
2023 Shotgun World Championship,Skeet Men,Final,4,2681,Hancock Vincent,USA,37
2023 Shotgun World Championship,Skeet Men,Final,5,1379,Hansen Jesper,DEN,26
2023 Shotgun World Championship,Skeet Men,Final,6,2234,Watndal Erik,NOR,15
2023 Shotgun World Championship,Skeet Men,Qualification,1,2681,HANCOCK Vincent,USA,125+2
2023 Shotgun World Championship,Skeet Men,Qualification,2,1416,MEHELBA Azmy,EGY,125+1
2023 Shotgun World Championship,Skeet Men,Qualification,3,2234,WATNDAL Erik,NOR,124+22
2023 Shotgun World Championship,Skeet Men,Qualification,4,1493,KALLIOINEN Eetu,FIN,124+21
2023 Shotgun World Championship,Skeet Men,Qualification,5,1635,MITAS Efthimios,GRE,124+1
2023 Shotgun World Championship,Skeet Men,Qualification,6,1379,HANSEN Jesper,DEN,123+24
2023 Shotgun World Championship,Skeet Men,Qualification,7,1926,YECHSHENKO Alexandr,KAZ,123+23
2023 Shotgun World Championship,Skeet Men,Qualification,8,1593,HAAGA Vincent,GER,123+21
2023 Shotgun World Championship,Skeet Men,Qualification,9,1385,PETERSEN Emil Kjelgaard,DEN,123+13
2023 Shotgun World Championship,Skeet Men,Qualification,10,1835,ROSSETTI Gabriele,ITA,123+7
2023 Shotgun World Championship,Skeet Men,Qualification,11,2675,ELLIOTT Christian,USA,123+3
2023 Shotgun World Championship,Skeet Men,Qualification,12,2294,PACHECO ESPINOSA Nicolas,PER,122
2023 Shotgun World Championship,Skeet Men,Qualification,13,1242,FLORES BARAHONA Hector Andres,CHI,122
2023 Shotgun World Championship,Skeet Men,Qualification,14,1328,ACHILLEOS Georgios,CYP,122
2023 Shotgun World Championship,Skeet Men,Qualification,15,1521,DELAUNAY Eric,FRA,46
2023 Shotgun World Championship,Skeet Men,Qualification,16,1032,GIL Federico,ARG,31
2023 Shotgun World Championship,Skeet Men,Qualification,17,1822,CASSANDRO Tammaro,ITA,14
2023 Shotgun World Championship,Skeet Men,Qualification,18,2167,FARRUGIA Clive,MLT,62
2023 Shotgun World Championship,Skeet Men,Qualification,19,2364,AL-ATHBA Rashid Saleh,QAT,11
2023 Shotgun World Championship,Skeet Men,Qualification,20,1369,TOMECEK Jakub,CZE,2
2023 Shotgun World Championship,Skeet Men,Qualification,21,2312,BAKSALARY Kacper Jerzy,POL,122
2023 Shotgun World Championship,Skeet Men,Qualification,22,2218,ENGEN Jorgen,NOR,122
2023 Shotgun World Championship,Skeet Men,Qualification,23,2531,NILSSON Stefan,SWE,14
2023 Shotgun World Championship,Skeet Men,Qualification,24,2073,RACINSKAS Ronaldas,LTU,5
2023 Shotgun World Championship,Skeet Men,Qualification,25,1628,CHALKIADAKIS Charalambos,GRE,121
2023 Shotgun World Championship,Skeet Men,Qualification,26,2703,TAYLOR Dustan,USA,121
2023 Shotgun World Championship,Skeet Men,Qualification,27,2602,BUMIN Cemre,TUR,121
2023 Shotgun World Championship,Skeet Men,Qualification,28,2016,ALDAIHANI Mohammad,KUW,121
2023 Shotgun World Championship,Skeet Men,Qualification,29,1701,BAJWA Angad Vir Singh,IND,121
2023 Shotgun World Championship,Skeet Men,Qualification,30,1634,MAVROMMATIS Nikolaos,GRE,121
2023 Shotgun World Championship,Skeet Men,Qualification,31,1927,YECHSHENKO Eduard,KAZ,19
2023 Shotgun World Championship,Skeet Men,Qualification,32,1533,LEJEUNE Nicolas,FRA,5
2023 Shotgun World Championship,Skeet Men,Qualification,33,1333,ENGLEZOUDIS Petros,CYP,121
2023 Shotgun World Championship,Skeet Men,Qualification,34,1464,JUERISSON Peeter,EST,25
2023 Shotgun World Championship,Skeet Men,Qualification,35,2043,UPELNIEKS Dainis,LAT,13
2023 Shotgun World Championship,Skeet Men,Qualification,36,1334,KAZAKOS George,CYP,121
2023 Shotgun World Championship,Skeet Men,Qualification,37,1988,KIM Minsu,KOR,121
2023 Shotgun World Championship,Skeet Men,Qualification,38,1357,NYDRLE Tomas,CZE,121
2023 Shotgun World Championship,Skeet Men,Qualification,39,2627,AHMAD Mohamed,UAE,121
2023 Shotgun World Championship,Skeet Men,Qualification,40,2517,JANSSON Henrik,SWE,120
2023 Shotgun World Championship,Skeet Men,Qualification,41,2646,IPATOV Heorhiy,UKR,120
2023 Shotgun World Championship,Skeet Men,Qualification,42,2634,BIN FUTAIS Saif,UAE,120
2023 Shotgun World Championship,Skeet Men,Qualification,43,1597,KORTE Sven,GER,120
2023 Shotgun World Championship,Skeet Men,Qualification,44,1722,NARUKA Anant Jeet Singh,IND,120
2023 Shotgun World Championship,Skeet Men,Qualification,45,1575,STARTSEV Yaroslav,GEO,120
2023 Shotgun World Championship,Skeet Men,Qualification,46,2655,MILCHEV Mikola,UKR,120
2023 Shotgun World Championship,Skeet Men,Qualification,47,2614,ODAY Salih,TUR,120
2023 Shotgun World Championship,Skeet Men,Qualification,48,2365,AL-ATTIYA Nasser,QAT,120
2023 Shotgun World Championship,Skeet Men,Qualification,49,2579,LEE Meng Yuan,TPE,120
2023 Shotgun World Championship,Skeet Men,Qualification,50,1463,INESHIN Andrei,EST,120
2023 Shotgun World Championship,Skeet Men,Qualification,51,1833,PITTINI Erik,ITA,120
2023 Shotgun World Championship,Skeet Men,Qualification,52,1535,PETIT Emmanuel,FRA,119
2023 Shotgun World Championship,Skeet Men,Qualification,53,2046,VEJS Lauris Peteris,LAT,119
2023 Shotgun World Championship,Skeet Men,Qualification,54,2170,SCIBERRAS Liam,MLT,119
2023 Shotgun World Championship,Skeet Men,Qualification,55,1554,KILLANDER Karl Frederick,GBR,119
2023 Shotgun World Championship,Skeet Men,Qualification,56,2272,CHAND Usman,PAK,119
2023 Shotgun World Championship,Skeet Men,Qualification,57,1260,LI Bolin,CHN,119
2023 Shotgun World Championship,Skeet Men,Qualification,58,1264,LIU Jiangchi,CHN,119
2023 Shotgun World Championship,Skeet Men,Qualification,59,1500,TAKANEN Tommi,FIN,119
2023 Shotgun World Championship,Skeet Men,Qualification,60,2193,Van,DER,119
2023 Shotgun World Championship,Skeet Men,Qualification,61,2362,AL-ATHBA Masoud Saleh,QAT,119
2023 Shotgun World Championship,Skeet Men,Qualification,62,1103,HASANOV Javid,AZE,119
2023 Shotgun World Championship,Skeet Men,Qualification,63,1503,VALLIONIEMI Timi,FIN,118
2023 Shotgun World Championship,Skeet Men,Qualification,64,1093,AGHAZADA Niyaz,AZE,118
2023 Shotgun World Championship,Skeet Men,Qualification,65,1478,VELLESTE Reino,EST,118
2023 Shotgun World Championship,Skeet Men,Qualification,66,1932,POCHIVALOV David,KAZ,118
2023 Shotgun World Championship,Skeet Men,Qualification,67,2039,KUKUTIS Raiens Lukass,LAT,118
2023 Shotgun World Championship,Skeet Men,Qualification,68,1254,HAN Xu,CHN,118
2023 Shotgun World Championship,Skeet Men,Qualification,69,2165,CASSAR Andre,MLT,118
2023 Shotgun World Championship,Skeet Men,Qualification,70,2122,GALLARDO OLIVEROS Luis Raul,MEX,118
2023 Shotgun World Championship,Skeet Men,Qualification,71,1611,SCHREIER Tilo,GER,118
2023 Shotgun World Championship,Skeet Men,Qualification,72,2192,HACCOU Tobias,NED,118
2023 Shotgun World Championship,Skeet Men,Qualification,73,2002,ABDULAIZIZ AL SAUD Hrh Prince Saud Alhassan,KSA,118
2023 Shotgun World Championship,Skeet Men,Qualification,74,1545,BROOKER-SMITH Mitchell,GBR,118
2023 Shotgun World Championship,Skeet Men,Qualification,75,2065,SARKIS Samer,LBN,117
2023 Shotgun World Championship,Skeet Men,Qualification,76,2092,NEBLAOUI Mustapha,MAR,117
2023 Shotgun World Championship,Skeet Men,Qualification,77,1206,GEORGIEV Georgi,BUL,117
2023 Shotgun World Championship,Skeet Men,Qualification,78,1189,ALKHALIFA Khalifa,BRN,117
2023 Shotgun World Championship,Skeet Men,Qualification,79,1073,KUNTSCHIK Sebastian,AUT,17
2023 Shotgun World Championship,Skeet Men,Qualification,80,1954,CHO Minki,KOR,15
2023 Shotgun World Championship,Skeet Men,Qualification,81,2025,AL RASHEDI Mansour,KUW,117
2023 Shotgun World Championship,Skeet Men,Qualification,82,2292,GIHA Nicolas,PER,117
2023 Shotgun World Championship,Skeet Men,Qualification,83,1555,LLEWELLIN Ben,GBR,117
2023 Shotgun World Championship,Skeet Men,Qualification,84,2026,ALRASHIDI Abdullah,KUW,117
2023 Shotgun World Championship,Skeet Men,Qualification,85,1642,BERMUDEZ LABBE Sebastian,GUA,117
2023 Shotgun World Championship,Skeet Men,Qualification,86,1883,TOGUCHI Shotaro,JPN,117
2023 Shotgun World Championship,Skeet Men,Qualification,87,1240,ATALAH Jorge,CHI,116
2023 Shotgun World Championship,Skeet Men,Qualification,88,1224,CURRAN-ROUTLEDGE Trysten Aaron,CAN,116
2023 Shotgun World Championship,Skeet Men,Qualification,89,2008,ALMUTAIRI Saeid Mugbel T,KSA,115
2023 Shotgun World Championship,Skeet Men,Qualification,90,1102,GURBANOV Fuad,AZE,115
2023 Shotgun World Championship,Skeet Men,Qualification,91,1862,IKAWA Hiroyuki,JPN,115
2023 Shotgun World Championship,Skeet Men,Qualification,92,1208,KIRILOV Iliya,BUL,115
2023 Shotgun World Championship,Skeet Men,Qualification,93,1191,ALWATT Tammar,BRN,115
2023 Shotgun World Championship,Skeet Men,Qualification,94,1365,SLAVICEK Milos,CZE,115
2023 Shotgun World Championship,Skeet Men,Qualification,95,1718,KHANGURA Gurjoat,IND,115
2023 Shotgun World Championship,Skeet Men,Qualification,96,2121,BALBOA GONZALEZ Jesus,MEX,115
2023 Shotgun World Championship,Skeet Men,Qualification,97,1567,GOGOLADZE Roman,GEO,114
2023 Shotgun World Championship,Skeet Men,Qualification,98,2550,JANGPANICH Tanapat,THA,3
2023 Shotgun World Championship,Skeet Men,Qualification,99,2057,SULTAN Mustafa,LBA,114
2023 Shotgun World Championship,Skeet Men,Qualification,100,2009,ALSHAMMARI HATIM Murdhi,KSA,114
2023 Shotgun World Championship,Skeet Men,Qualification,101,1414,MARTAYAN Sarkis,EGY,114
2023 Shotgun World Championship,Skeet Men,Qualification,102,2656,NAUMENKO Oleksiy,UKR,114
2023 Shotgun World Championship,Skeet Men,Qualification,103,2274,HAROON Imam,PAK,114
2023 Shotgun World Championship,Skeet Men,Qualification,104,1047,BELL Joshua,AUS,114
2023 Shotgun World Championship,Skeet Men,Qualification,105,1411,IBRAHIM Omar Hesham Seifallah Mohamed,EGY,114
2023 Shotgun World Championship,Skeet Men,Qualification,106,2263,ALNASSERI Yasir,OMA,114
2023 Shotgun World Championship,Skeet Men,Qualification,107,1804,SVAVARSSON Hakon,ISL,114
2023 Shotgun World Championship,Skeet Men,Qualification,108,1141,MASKELL Michael,BAR,114
2023 Shotgun World Championship,Skeet Men,Qualification,109,1759,DOUSTIRAMI Ali,IRI,113
2023 Shotgun World Championship,Skeet Men,Qualification,110,1645,PADILLA CORONADO Carlos Arturo,GUA,112
2023 Shotgun World Championship,Skeet Men,Qualification,111,2252,AL GHARBI Mohamed,OMA,112
2023 Shotgun World Championship,Skeet Men,Qualification,112,1074,LOHBERGER Daniel,AUT,112
2023 Shotgun World Championship,Skeet Men,Qualification,113,1021,AMOR EL KEBIR Nadjib,ALG,112
2023 Shotgun World Championship,Skeet Men,Qualification,114,2553,PHASEE Pitipoom,THA,112
2023 Shotgun World Championship,Skeet Men,Qualification,115,2256,AL HATTALI Naghmush,OMA,111
2023 Shotgun World Championship,Skeet Men,Qualification,116,1570,KVATADZE Givi,GEO,111
2023 Shotgun World Championship,Skeet Men,Qualification,117,1884,WAKIYA Subaru,JPN,110
2023 Shotgun World Championship,Skeet Men,Qualification,118,1067,FEILHAMMER Martin,AUT,110
2023 Shotgun World Championship,Skeet Men,Qualification,119,2606,HAFIZ Salih,TUR,110
2023 Shotgun World Championship,Skeet Men,Qualification,120,1793,AL-NAQEEB Ahmed Hamid Ahmed,IRQ,108
2023 Shotgun World Championship,Skeet Men,Qualification,121,1226,FISHER Charles,CAN,108
2023 Shotgun World Championship,Skeet Men,Qualification,122,1233,WILLIAMS David,CAN,107
2023 Shotgun World Championship,Skeet Men,Qualification,123,2552,NEKVAPIL Matthew,THA,103
2023 Shotgun World Championship,Skeet Men,Qualification,124,1794,AL-NAQEEB Rami Hamid Ahmed,IRQ,93
2023 Shotgun World Championship,Skeet Men,Qualification,125,1956,CHO Yongseong,KOR,DNF
2023 Shotgun World Championship,Trap Men,Final,1,1299,Cernogoraz Giovanni,CRO,44
2023 Shotgun World Championship,Trap Men,Final,2,2496,Kovacocy Marian,SVK,41
2023 Shotgun World Championship,Trap Men,Final,3,2022,Almudhaf Khaled,KUW,31
2023 Shotgun World Championship,Trap Men,Final,4,2682,Hinton William,USA,27
2023 Shotgun World Championship,Trap Men,Final,5,2691,Mein Derrick Scott,USA,21
2023 Shotgun World Championship,Trap Men,Final,6,1832,Pellielo Giovanni,ITA,18
2023 Shotgun World Championship,Trap Men,Qualification,1,2496,KOVACOCY Marian,SVK,124+1
2023 Shotgun World Championship,Trap Men,Qualification,2,2022,ALMUDHAF Khaled,KUW,124+0
2023 Shotgun World Championship,Trap Men,Qualification,3,1832,PELLIELO Giovanni,ITA,123+16
2023 Shotgun World Championship,Trap Men,Qualification,4,2682,HINTON William,USA,123+15
2023 Shotgun World Championship,Trap Men,Qualification,5,1299,CERNOGORAZ Giovanni,CRO,123+9
2023 Shotgun World Championship,Trap Men,Qualification,6,2691,MEIN Derrick Scott,USA,123+7
2023 Shotgun World Championship,Trap Men,Qualification,7,1354,LIPTAK Jiri,CZE,123+3
2023 Shotgun World Championship,Trap Men,Qualification,8,1445,GARCIA Andres,ESP,25
2023 Shotgun World Championship,Trap Men,Qualification,9,1052,ILES Mitchell,AUS,22
2023 Shotgun World Championship,Trap Men,Qualification,10,1824,FABBRIZI Massimo,ITA,122
2023 Shotgun World Championship,Trap Men,Qualification,11,2347,RODRIGUES Armelim Filipe,POR,122
2023 Shotgun World Championship,Trap Men,Qualification,12,1834,RESCA Daniele,ITA,122
2023 Shotgun World Championship,Trap Men,Qualification,13,2680,HALDEMAN Derek,USA,122
2023 Shotgun World Championship,Trap Men,Qualification,14,2243,WISEMAN Nicholas Mark James,NZL,122
2023 Shotgun World Championship,Trap Men,Qualification,15,2619,TUNCER N Tolga,TUR,122
2023 Shotgun World Championship,Trap Men,Qualification,16,2607,ILBILGI Murat,TUR,10
2023 Shotgun World Championship,Trap Men,Qualification,17,1078,SCHERHAUFER Andreas,AUT,9
2023 Shotgun World Championship,Trap Men,Qualification,18,1370,VANEK Pavel,CZE,1
2023 Shotgun World Championship,Trap Men,Qualification,19,1167,DARUICH Hussein,BRA,121
2023 Shotgun World Championship,Trap Men,Qualification,20,2291,DE SOUZA FERREIRA Alessandro,PER,121
2023 Shotgun World Championship,Trap Men,Qualification,21,2027,ALRASHIDI Talal,KUW,121
2023 Shotgun World Championship,Trap Men,Qualification,22,1551,HEADING Aaron,GBR,121
2023 Shotgun World Championship,Trap Men,Qualification,23,1749,TONDAIMAN Prithviraj,IND,121
2023 Shotgun World Championship,Trap Men,Qualification,24,1174,SANTIN Jaison Sandro,BRA,121
2023 Shotgun World Championship,Trap Men,Qualification,25,1302,GLASNOVIC Josip,CRO,121
2023 Shotgun World Championship,Trap Men,Qualification,26,1920,POCHIVALOV Daniel,KAZ,121
2023 Shotgun World Championship,Trap Men,Qualification,27,1666,HEGYI Norbert,HUN,121
2023 Shotgun World Championship,Trap Men,Qualification,28,2525,LEVIN-ANDERSSON Rickard,SWE,121
2023 Shotgun World Championship,Trap Men,Qualification,29,2620,TUZUN Oguzhan,TUR,121
2023 Shotgun World Championship,Trap Men,Qualification,30,1080,SOLYOM Laszlo,AUT,121
2023 Shotgun World Championship,Trap Men,Qualification,31,2436,VATOVEC Denis,SLO,120
2023 Shotgun World Championship,Trap Men,Qualification,32,1268,QI Ying,CHN,120
2023 Shotgun World Championship,Trap Men,Qualification,33,1875,OYAMA Shigetaka,JPN,120
2023 Shotgun World Championship,Trap Men,Qualification,34,1149,PEETERS Yannick,BEL,120
2023 Shotgun World Championship,Trap Men,Qualification,35,1352,KOSTELECKY David,CZE,120
2023 Shotgun World Championship,Trap Men,Qualification,36,2241,ROBINSON Owen,NZL,120
2023 Shotgun World Championship,Trap Men,Qualification,37,1964,JUNG Changhee,KOR,120
2023 Shotgun World Championship,Trap Men,Qualification,38,1494,LAAKSO Jukka,FIN,120
2023 Shotgun World Championship,Trap Men,Qualification,39,1301,GLASNOVIC Anton,CRO,120
2023 Shotgun World Championship,Trap Men,Qualification,40,1059,WILLETT James,AUS,119
2023 Shotgun World Championship,Trap Men,Qualification,41,1150,TILMANT Jean-Marc Alain M,BEL,119
2023 Shotgun World Championship,Trap Men,Qualification,42,1549,HALES Nathan,GBR,119
2023 Shotgun World Championship,Trap Men,Qualification,43,2260,AL KHATRI Said,OMA,119
2023 Shotgun World Championship,Trap Men,Qualification,44,2504,VARGA Erik,SVK,119
2023 Shotgun World Championship,Trap Men,Qualification,45,2442,BERTI Gian Marco,SMR,119
2023 Shotgun World Championship,Trap Men,Qualification,46,2361,ABUSHARIB Saeed,QAT,20
2023 Shotgun World Championship,Trap Men,Qualification,47,2363,AL-ATHBA Rashid Hamad S A,QAT,4
2023 Shotgun World Championship,Trap Men,Qualification,48,2632,ALMHEIRI Yahya,UAE,119
2023 Shotgun World Championship,Trap Men,Qualification,49,2490,DROBNY Adrian,SVK,119
2023 Shotgun World Championship,Trap Men,Qualification,50,1209,KIRILOV Marin,BUL,119
2023 Shotgun World Championship,Trap Men,Qualification,51,1705,CHENAI Kynan,IND,119
2023 Shotgun World Championship,Trap Men,Qualification,52,1528,GUERRERO Sebastien,FRA,119
2023 Shotgun World Championship,Trap Men,Qualification,53,1415,MEHELBA Abdel Aziz,EGY,119
2023 Shotgun World Championship,Trap Men,Qualification,54,2080,SOSA Lyndon,LUX,119
2023 Shotgun World Championship,Trap Men,Qualification,55,2166,CHETCUTI Gianluca,MLT,118
2023 Shotgun World Championship,Trap Men,Qualification,56,2443,MANCINI Manuel,SMR,118
2023 Shotgun World Championship,Trap Men,Qualification,57,2339,AZEVEDO Joao,POR,118
2023 Shotgun World Championship,Trap Men,Qualification,58,2324,MROZEK Daniel Krzysztof,POL,118
2023 Shotgun World Championship,Trap Men,Qualification,59,1413,KAMAR Ahmed,EGY,118
2023 Shotgun World Championship,Trap Men,Qualification,60,1441,FERNANDEZ Alberto,ESP,118
2023 Shotgun World Championship,Trap Men,Qualification,61,1337,MAKRI Andreas,CYP,118
2023 Shotgun World Championship,Trap Men,Qualification,62,2729,MARTINEZ Leonel,VEN,118
2023 Shotgun World Championship,Trap Men,Qualification,63,1436,CALDERON ALGABA Severiano,ESP,118
2023 Shotgun World Championship,Trap Men,Qualification,64,1329,AKTERZI Nihat,CYP,118
2023 Shotgun World Championship,Trap Men,Qualification,65,2325,PASIERBSKI Tomasz,POL,118
2023 Shotgun World Championship,Trap Men,Qualification,66,2532,NORLEN Andreas,SWE,118
2023 Shotgun World Championship,Trap Men,Qualification,67,2432,MACEK Bostjan,SLO,117
2023 Shotgun World Championship,Trap Men,Qualification,68,1148,NOTEBAERT Onofre Paul,BEL,117
2023 Shotgun World Championship,Trap Men,Qualification,69,1643,BROL Hebert,GUA,117
2023 Shotgun World Championship,Trap Men,Qualification,70,1730,SANDHU Zoravar Singh,IND,117
2023 Shotgun World Championship,Trap Men,Qualification,71,1757,BEYRANVAND Mohammad,IRI,117
2023 Shotgun World Championship,Trap Men,Qualification,72,2340,BRUNO FARIA Jose Manuel,POR,117
2023 Shotgun World Championship,Trap Men,Qualification,73,1018,ABID Fowad,ALG,117
2023 Shotgun World Championship,Trap Men,Qualification,74,1629,CHATZITSAKIROGLOU Ioannis,GRE,117
2023 Shotgun World Championship,Trap Men,Qualification,75,1599,LOEW Andreas,GER,117
2023 Shotgun World Championship,Trap Men,Qualification,76,1598,KROSS Marco,GER,117
2023 Shotgun World Championship,Trap Men,Qualification,77,2086,AL HRRAS Zouhair,MAR,117
2023 Shotgun World Championship,Trap Men,Qualification,78,1894,AISALBAYEV Alisher,KAZ,117
2023 Shotgun World Championship,Trap Men,Qualification,79,1783,BURNETT Derek,IRL,117
2023 Shotgun World Championship,Trap Men,Qualification,80,1470,KULL Andres,EST,116
2023 Shotgun World Championship,Trap Men,Qualification,81,2225,LILLERUD Ruben,NOR,116
2023 Shotgun World Championship,Trap Men,Qualification,82,1114,MEHDIZADE Sabir,AZE,116
2023 Shotgun World Championship,Trap Men,Qualification,83,1252,GUO Yuhao,CHN,116
2023 Shotgun World Championship,Trap Men,Qualification,84,2010,ALSHRIEDH Mohammed Mansour S,KSA,116
2023 Shotgun World Championship,Trap Men,Qualification,85,1949,AHN Daemyeong,KOR,116
2023 Shotgun World Championship,Trap Men,Qualification,86,2374,AL RUMAIHI Mohammed,QAT,116
2023 Shotgun World Championship,Trap Men,Qualification,87,1644,BROL CARDENAS Jean Pierre,GUA,116
2023 Shotgun World Championship,Trap Men,Qualification,88,1069,KEIMELMAYR Christian,AUT,116
2023 Shotgun World Championship,Trap Men,Qualification,89,2185,JOOSTE Frans Jacobus,NAM,116
2023 Shotgun World Championship,Trap Men,Qualification,90,1608,PIGORSCH Paul,GER,116
2023 Shotgun World Championship,Trap Men,Qualification,91,2591,YANG Kun-Pi,TPE,116
2023 Shotgun World Championship,Trap Men,Qualification,92,2558,SRESTHAPORN Savate,THA,116
2023 Shotgun World Championship,Trap Men,Qualification,93,2007,ALMUTAIRI Fahad Makin A,KSA,115
2023 Shotgun World Championship,Trap Men,Qualification,94,1771,Parvaresh,NIA,115
2023 Shotgun World Championship,Trap Men,Qualification,95,2168,GALEA James,MLT,115
2023 Shotgun World Championship,Trap Men,Qualification,96,1336,KYRIAKOU Nikolas,CYP,115
2023 Shotgun World Championship,Trap Men,Qualification,97,1255,HE Weidong,CHN,115
2023 Shotgun World Championship,Trap Men,Qualification,98,1499,SIMOLA Ari,FIN,114
2023 Shotgun World Championship,Trap Men,Qualification,99,2731,SOARES Mario,VEN,114
2023 Shotgun World Championship,Trap Men,Qualification,100,2577,CHUANG Han Lin,TPE,114
2023 Shotgun World Championship,Trap Men,Qualification,101,2290,CILLONIZ Asier,PER,114
2023 Shotgun World Championship,Trap Men,Qualification,102,1104,HUSEYINLI Ali,AZE,114
2023 Shotgun World Championship,Trap Men,Qualification,103,2017,AL FAIHAN Abdulrahman,KUW,114
2023 Shotgun World Championship,Trap Men,Qualification,104,1786,O SULLIVAN Ian,IRL,114
2023 Shotgun World Championship,Trap Men,Qualification,105,1546,COWARD-HOLLEY Matthew John,GBR,114
2023 Shotgun World Championship,Trap Men,Qualification,106,2088,HAFFARI Driss,MAR,114
2023 Shotgun World Championship,Trap Men,Qualification,107,2423,BLAZINSEK Tomaz,SLO,114
2023 Shotgun World Championship,Trap Men,Qualification,108,2631,ALKENDI Hamad,UAE,114
2023 Shotgun World Championship,Trap Men,Qualification,109,1973,KIM Suyeong,KOR,113
2023 Shotgun World Championship,Trap Men,Qualification,110,1529,ICHARD Damien,FRA,113
2023 Shotgun World Championship,Trap Men,Qualification,111,1518,BOURGUE Clement,FRA,113
2023 Shotgun World Championship,Trap Men,Qualification,112,2279,Ul,HAQ,2
2023 Shotgun World Championship,Trap Men,Qualification,113,1498,PIRTTISALO Eemil,FIN,1
2023 Shotgun World Championship,Trap Men,Qualification,114,2288,BOZA Francisco,PER,113
2023 Shotgun World Championship,Trap Men,Qualification,115,2320,KOWALCZYK Piotr,POL,113
2023 Shotgun World Championship,Trap Men,Qualification,116,1784,BYRNE Wayne William,IRL,112
2023 Shotgun World Championship,Trap Men,Qualification,117,2171,SCIBERRAS Nico,MLT,112
2023 Shotgun World Championship,Trap Men,Qualification,118,2005,ALDAWSARI Saad Abdullah R,KSA,112
2023 Shotgun World Championship,Trap Men,Qualification,119,1421,ZAHER Ahmed,EGY,111
2023 Shotgun World Championship,Trap Men,Qualification,120,1046,ARGIRO Nathan Steven,AUS,111
2023 Shotgun World Championship,Trap Men,Qualification,121,1022,CHAABANE Billel,ALG,111
2023 Shotgun World Championship,Trap Men,Qualification,122,1760,EMAMIRAD Shahoo,IRI,110
2023 Shotgun World Championship,Trap Men,Qualification,123,2629,ALHAMMADI Ahmed,UAE,110
2023 Shotgun World Championship,Trap Men,Qualification,124,2398,TIGANESCU Francesco-Alessandro,ROU,110
2023 Shotgun World Championship,Trap Men,Qualification,125,1910,KHASSYANOV Victor,KAZ,109
2023 Shotgun World Championship,Trap Men,Qualification,126,2277,NADEEM Muhammad Farrukh,PAK,109
2023 Shotgun World Championship,Trap Men,Qualification,127,2576,CHEN Kuei-Peng,TPE,108
2023 Shotgun World Championship,Trap Men,Qualification,128,1170,MENARIM Emilson,BRA,108
2023 Shotgun World Championship,Trap Men,Qualification,129,2186,Van,WYK,108
2023 Shotgun World Championship,Trap Men,Qualification,130,2460,VASILJEVIC Borko,SRB,107
2023 Shotgun World Championship,Trap Men,Qualification,131,1092,AGHAZADA Mirmomin,AZE,107
2023 Shotgun World Championship,Trap Men,Qualification,132,1234,ZEVLEVER Vadim,CAN,106
2023 Shotgun World Championship,Trap Men,Qualification,133,2099,ENG Wei Jin,MAS,106
2023 Shotgun World Championship,Trap Men,Qualification,134,2091,MESFIOUI Yahya,MAR,105
2023 Shotgun World Championship,Trap Men,Qualification,135,1194,KADHEM Saeed,BRN,102
2023 Shotgun World Championship,Trap Men,Qualification,136,1853,QUSOUS Aiman T I,JOR,100
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,1,,HANCOCK Vincent,USA 1,43()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,1,,SMITH Austen Jewell,USA 1,43()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,2,,MILCHEV Mikola,UKR 1,42()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,2,,MALOVICHKO Iryna,UKR 1,42()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,2,,Bronze Medal Match,UKR 1,42()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,3,,LLEWELLIN Ben,GBR 1,44()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,3,,RUTTER Amber Jo,GBR 1,44()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,4,,PACHECO ESPINOSA Nicolas,PER,42()
2023 Shotgun World Championship,Skeet Mixed Team,Gold Medal Match,4,,BORDA OLAECHEA Daniella,PER,42()
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,1,2701,SMITH Austen Jewell,USA 1,149(75)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,1,2681,HANCOCK Vincent,USA 1,149(74)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,2,2654,MALOVICHKO Iryna,UKR 1,147+22(73)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,2,2655,MILCHEV Mikola,UKR 1,147+22(74)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,3,1559,RUTTER Amber Jo,GBR 1,147+21(74)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,3,1555,LLEWELLIN Ben,GBR 1,147+21(73)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,4,2287,BORDA OLAECHEA Daniella,PER,147+6(74)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,4,2294,PACHECO ESPINOSA Nicolas,PER,147+6(73)
2023 Shotgun World Championship,Skeet Mixed Team,Qualification,5,1512,ANASTASSIOU Lucie,FRA 1,145(72)
