championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 Asian Championship,10M Air Pistol Men,Final,1,1093,ZHANG Yifan,CHN,243.7
2023 Asian Championship,10M Air Pistol Men,Final,2,1056,LIU Jinyao,CHN,242.1
2023 Asian Championship,10M Air Pistol Men,Final,3,1258,SINGH Sarabjot,IND,221.1
2023 Asian Championship,10M Air Pistol Men,Final,4,1694,WONG Guanjie Johnathan,MAS,201.1
2023 Asian Championship,10M Air Pistol Men,Final,5,1929,SVECHNIKOV Vladimir,UZB,180.1
2023 Asian Championship,10M Air Pistol Men,Final,6,1407,RAKHIMZHAN Valeriy,KAZ,157.4
2023 Asian Championship,10M Air Pistol Men,Final,7,1486,HONG Suhyeon,KOR,137.0
2023 Asian Championship,10M Air Pistol Men,Final,8,1585,LIM ii Hojin,KOR,116.8
2023 Asian Championship,10M Air Pistol Men,Final,1,1093,ZHANG Yifan,CHN,587-28x
2023 Asian Championship,10M Air Pistol Men,Final,2,1407,RAKHIMZHAN Valeriy,KAZ,586-26x
2023 Asian Championship,10M Air Pistol Men,Final,3,1585,LIM Hojin,KOR,583-21x
2023 Asian Championship,10M Air Pistol Men,Final,4,1486,HONG Suhyeon,KOR,582-22x
2023 Asian Championship,10M Air Pistol Men,Final,5,1929,SVECHNIKOV Vladimir,UZB,582-22x
2023 Asian Championship,10M Air Pistol Men,Final,6,1056,LIU Jinyao,CHN,582-21x
2023 Asian Championship,10M Air Pistol Men,Final,7,1694,WONG Guanjie Johnathan,MAS,82-20x
2023 Asian Championship,10M Air Pistol Men,Final,8,1258,SINGH Sarabjot,IND,581-26x
2023 Asian Championship,10M Air Pistol Men,Final,9,1952,PHAM Quang Huy,VIE,581-24x
2023 Asian Championship,10M Air Pistol Men,Final,10,1764,JOSEPH Gulfam,PAK,581-22x
2023 Asian Championship,10M Air Pistol Men,Final,12,1089,ZHANG Bowen,CHN,581-16x
2023 Asian Championship,10M Air Pistol Men,Final,14,1939,LAI Cong Minh,VIE,578-19x
2023 Asian Championship,10M Air Pistol Men,Final,15,1306,POORHOSSEINI LAFMEJANI Sajad,IRI,578-17x
2023 Asian Championship,10M Air Pistol Men,Final,16,1271,TOMAR Varun,IND,578-15x
2023 Asian Championship,10M Air Pistol Men,Final,17,1217,RANA Kunal,IND,577-21x
2023 Asian Championship,10M Air Pistol Men,Final,18,1953,PHAN Cong Minh,VIE,577-19x
2023 Asian Championship,10M Air Pistol Men,Final,19,1299,GOLKHANDAN Vahid,IRI,577-17x
2023 Asian Championship,10M Air Pistol Men,Final,20,1207,NARWAL Shiva,IND,576-19x
2023 Asian Championship,10M Air Pistol Men,Final,21,1331,MORIKAWA Seiji,JPN,575-18x
2023 Asian Championship,10M Air Pistol Men,Final,22,1450,TOKMOKOV Askat,KGZ,574-17x
2023 Asian Championship,10M Air Pistol Men,Final,23,1324,IWASA Masaki,JPN,574-16x
2023 Asian Championship,10M Air Pistol Men,Final,24,1375,IMANKULOV Eldar,KAZ,574-15x
2023 Asian Championship,10M Air Pistol Men,Final,25,1117,SUKMANA Wira,INA,574-14x
2023 Asian Championship,10M Air Pistol Men,Final,26,1300,JOHARIKHOU Amir,IRI,574-12x
2023 Asian Championship,10M Air Pistol Men,Final,27,1634,ALANAZI Atallah Nidaa K,KSA,573-19x
2023 Asian Championship,10M Air Pistol Men,Final,28,1531,KIM Ki Hyeon,KOR,573-16x
2023 Asian Championship,10M Air Pistol Men,Final,29,1854,SUDKHET Kiettikul,THA,573-11x
2023 Asian Championship,10M Air Pistol Men,Final,30,1657,AL NMSHAN Hamad,KUW,572-18x
2023 Asian Championship,10M Air Pistol Men,Final,32,1116,PRABOWA Muhamad Iqbal Raia,INA,570-11x
2023 Asian Championship,10M Air Pistol Men,Final,33,1467,CHOE Boram,KOR,570-10x
2023 Asian Championship,10M Air Pistol Men,Final,34,1871,CHANG Lu,TPE,569-21x
2023 Asian Championship,10M Air Pistol Men,Final,35,1237,SAURABH Chaudhary,IND,569-16x
2023 Asian Championship,10M Air Pistol Men,Final,36,1391,MAZEPA Maxim,KAZ,569-15x
2023 Asian Championship,10M Air Pistol Men,Final,37,1927,OBIDJONOV Ilkhombek,UZB,568-13x
2023 Asian Championship,10M Air Pistol Men,Final,38,1904,YANG Yu-Chieh,TPE,564-16x
2023 Asian Championship,10M Air Pistol Men,Final,39,1888,LIN Wei-Chieh,TPE,563-15x
2023 Asian Championship,10M Air Pistol Men,Final,40,1636,ALMALKI Mohammed Ahmed ie),KSA,560-15x
2023 Asian Championship,10M Air Pistol Men,Final,41,1718,"PUREVDOR, Tergel",MGL,560-11x
2023 Asian Championship,10M Air Pistol Men,Final,42,1752,ALSHEKAILI Saif Humaid Said,OMA,559-19x
2023 Asian Championship,10M Air Pistol Men,Final,43,1749,AL RAHBI Sulaiman,OMA,59-14x
2023 Asian Championship,10M Air Pistol Men,Final,44,1727,KHADKA Bipesh,NEP,559-11x
2023 Asian Championship,10M Air Pistol Men,Final,45,1791,AL SHAIBA Osama Abdulnasser A,QAT,557-10x
2023 Asian Championship,10M Air Pistol Men,Final,46,1716,OYUN Tuguldur,MGL,556-14x
2023 Asian Championship,10M Air Pistol Men,Final,47,1340,SATO Yuma,JPN,554-7x
2023 Asian Championship,10M Air Pistol Men,Final,48,1783,ABOUTEAMA Mohamed Abdelmohsin |,QAT,544-6x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,1,1565,LEE Gunhyeok,KOR,34
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,2,1348,YOSHIOKA Dai,JPN,33
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,3,1128,ANISH Anish,IND,28
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,4,1051,LI Yuehong,CHN,23
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,5,1074,WANG Xinjie,CHN,17
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,6,1061,LIU Yangpan,CHN,15
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,1,1074,WANG Xinjie,CHN,589-29x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,2,1051,LI Yuehong,CHN,588-22x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,3,1128,ANISH Anish,IND,588-22x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,4,1565,LEE Gunhyeok,KOR,587-19x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,5,1536,KIM Seojun,KOR,584-19x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,6,1245,SHEKHAWAT Bhavesh,IND,584-18x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,7,1348,YOSHIOKA Dai,JPN,582-17x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,8,1061,LIU Yangpan,CHN,581-23x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,9,1613,SONG Jong-Ho,KOR,581-21x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,10,1248,SIDHU Vijayveer,IND,81-13x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,12,1487,HONG Sukjin,KOR,579-13x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,15,1253,SINGH Gurpreet,IND,577-21x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,16,1103,CHEN Haohui,HKG,577-17x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,17,1682,AMIR HASAN Hasli lzwan,MAS,577-17x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,18,1322,IIMURA Yoshikazu,JPN,577-16x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,19,1625,YOUN Jaeyeon,KOR,577-16x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,20,1344,TAKEUCHI Hibiki,JPN,576-20x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,21,1367,CHIRYUKIN Nikita,KAZ,575-24x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,22,1118,SUTEJA Dewa Putu Yadi,INA,575-16x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,23,1119,YULIANTO Anang,INA,574-8x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,24,1954,PHAN Xuan Chuyen,VIE,572-15x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,25,1249,SINGH Adarsh,IND,570-18x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,26,1115,MARTANTO Totok Tri,INA,570-15x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,27,1736,ALBALUSHI Muad,OMA,567-13x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,28,1847,PRADITSUDSWAT Theethat,THA,565-10x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,29,1740,ALHATTALI JamalMansoor,OMA,559-12x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,30,1379,KABAKOV Artemiy,KAZ,59-11x
2023 Asian Championship,25M Rapid Fire Pistol Men,Final,33,1958,VU Tien Nam,VIE,DNS
2023 Asian Championship,10M Air Rifle Men,Final,1,1068,SHENG Lihao,CHN,252.1
2023 Asian Championship,10M Air Rifle Men,Final,2,1131,BABUTA Arjun,IND,251.2
2023 Asian Championship,10M Air Rifle Men,Final,3,1334,OKADA Naoya,JPN,230.6
2023 Asian Championship,10M Air Rifle Men,Final,4,1209,PANWAR Divyansh Singh,IND,209.6
2023 Asian Championship,10M Air Rifle Men,Final,5,1597,PARK Hajun,KOR,186.7
2023 Asian Championship,10M Air Rifle Men,Final,6,1086,YU Haonan,CHN,166.0
2023 Asian Championship,10M Air Rifle Men,Final,7,1412,SATPAYEV Islam,KAZ,143.6
2023 Asian Championship,10M Air Rifle Men,Final,8,1114,GUSTAFIAN Fathur,INA,122.4
2023 Asian Championship,10M Air Rifle Men,Final,2,1597,PARK Hajun,KOR,633.1
2023 Asian Championship,10M Air Rifle Men,Final,3,1209,PANWAR Divyansh Singh,IND,632.3
2023 Asian Championship,10M Air Rifle Men,Final,4,1068,SHENG Lihao,CHN,631.6
2023 Asian Championship,10M Air Rifle Men,Final,5,1222,RAVISHANKAR Sri Karthik = Sabari Raj,IND,631.5
2023 Asian Championship,10M Air Rifle Men,Final,6,1211,PATIL Rudrankksh Balasaheb,IND,630.8
2023 Asian Championship,10M Air Rifle Men,Final,7,1334,OKADA Naoya,JPN,629.3
2023 Asian Championship,10M Air Rifle Men,Final,8,1086,YU Haonan,CHN,629.0
2023 Asian Championship,10M Air Rifle Men,Final,9,1535,KIM Sangdo,KOR,628.6
2023 Asian Championship,10M Air Rifle Men,Final,10,1114,GUSTAFIAN Fathur,INA,628.6
2023 Asian Championship,10M Air Rifle Men,Final,12,1928,SOKHIBOV Javohir,UZB,628.2
2023 Asian Championship,10M Air Rifle Men,Final,14,1006,ROBIUL Md Robiul Islam,BAN,627.6
2023 Asian Championship,10M Air Rifle Men,Final,15,1309,SEDAGHAT Mahyar,IRI,627.6
2023 Asian Championship,10M Air Rifle Men,Final,16,1302,NEKOUNAM Amir Mohammad,IRI,627.4
2023 Asian Championship,10M Air Rifle Men,Final,17,1874,CHEN Chun An,TPE,627.2
2023 Asian Championship,10M Air Rifle Men,Final,18,1388,MALINOVSKIY Konstantin,KAZ,627.0
2023 Asian Championship,10M Air Rifle Men,Final,19,1711,NYANTAI Bayaraa,MGL,626.8
2023 Asian Championship,10M Air Rifle Men,Final,20,1033,GAO Qiang,CHN,626.7
2023 Asian Championship,10M Air Rifle Men,Final,22,1893,LU Shao-Chuan,TPE,626.6
2023 Asian Championship,10M Air Rifle Men,Final,23,1341,SHIMADA Atsushi,JPN,626.5
2023 Asian Championship,10M Air Rifle Men,Final,24,1468,CHOE Daehan,KOR,625.3
2023 Asian Championship,10M Air Rifle Men,Final,25,1303,NOROUZIYAN Pourya,IRI,624.9
2023 Asian Championship,10M Air Rifle Men,Final,26,1856,TORTUNGPANICH Napis,THA,624.8
2023 Asian Championship,10M Air Rifle Men,Final,27,1689,HESSLY HAFIZ Haritz Iklil Bin,MAS,624.6
2023 Asian Championship,10M Air Rifle Men,Final,28,1806,TANG Hong An,SGP,624.6
2023 Asian Championship,10M Air Rifle Men,Final,29,1895,SUNG Chia-Yen,TPE,623.9
2023 Asian Championship,10M Air Rifle Men,Final,30,1001,ALAM Tamjid Bin,BAN,623.1
2023 Asian Championship,10M Air Rifle Men,Final,34,1701,BATBAYAR Erkhembayar,MGL,622.4
2023 Asian Championship,10M Air Rifle Men,Final,35,1633,ALAMMARI Mesfer Aboud S,KSA,621.4
2023 Asian Championship,10M Air Rifle Men,Final,36,1853,SRIWICHAI Patsugree,THA,621.4
2023 Asian Championship,10M Air Rifle Men,Final,37,1789,AL MUHANADI Ali,QAT,621.3
2023 Asian Championship,10M Air Rifle Men,Final,38,1604,SHIN Hyunjoon,KOR,620.7
2023 Asian Championship,10M Air Rifle Men,Final,39,1325,IWASAKI Takafumi,JPN,619.9
2023 Asian Championship,10M Air Rifle Men,Final,40,1656,ALMUTAIRIAIi,KUW,619.3
2023 Asian Championship,10M Air Rifle Men,Final,41,1945,NGUYEN Thanh Nam,VIE,618.5
2023 Asian Championship,10M Air Rifle Men,Final,42,1738,ALHAJRI Mohammed,OMA,617.1
2023 Asian Championship,10M Air Rifle Men,Final,43,1956,PHUNG Viet Dung,VIE,616.0
2023 Asian Championship,10M Air Rifle Men,Final,44,1651,ALHARBI Abdullah,KUW,615.7
2023 Asian Championship,10M Air Rifle Men,Final,45,1664,ALSUBAIEI Saud,KUW,614.3
2023 Asian Championship,10M Air Rifle Men,Final,46,1654,AL-MAJED Khaled,KUW,610.5
2023 Asian Championship,10M Air Rifle Men,Final,47,1462,CHEON Min Ho,KOR,601.5
2023 Asian Championship,10M Air Rifle Men,Final,48,1704,DELGERMAA Lkhagvasuren _ Team Member ASG Asian Games AsR Asian Record,MGL,601.0
2023 Asian Championship,50M Rifle 3 Positions Men,Final,1,1269,TOMAR Aishwary Pratap Singh,IND,463.5
2023 Asian Championship,50M Rifle 3 Positions Men,Final,2,1069,TIAN Jiaming,CHN,462.7
2023 Asian Championship,50M Rifle 3 Positions Men,Final,3,1026,DU Linshu,CHN,450.3
2023 Asian Championship,50M Rifle 3 Positions Men,Final,4,1334,OKADA Naoya,JPN,438.6
2023 Asian Championship,50M Rifle 3 Positions Men,Final,5,1388,MALINOVSKIY Konstantin,KAZ,427.1
2023 Asian Championship,50M Rifle 3 Positions Men,Final,6,1303,NOROUZIYAN Pourya,IRI,415.1
2023 Asian Championship,50M Rifle 3 Positions Men,Final,7,1114,GUSTAFIAN Fathur,INA,404.4
2023 Asian Championship,50M Rifle 3 Positions Men,Final,8,1462,CHEON Min Ho,KOR,404.0
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,1,1026,DU Linshu,CHN,597-39x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1334,OKADA Naoya,JPN,595-41x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1303,NOROUZIYAN Pourya,IRL,593-33x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,5,1269,TOMAR Aishwary Pratap,IND,591-32x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,6,1388,MALINOVSKIY Konstantin,KAZ,590-35x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,7,1114,GUSTAFIAN Fathur,INA,588-31x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1462,CHEON Min Ho,KOR,587-32x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,9,1247,SHEORAN Akhil,IND,587-32x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,12,1535,KIM Sangdo,KOR,585-31x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,14,1302,NEKOUNAM Amir,IRI,585-28x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,15,1168,GURJAR Goldi,IND,585-28x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,16,1341,SHIMADA Atsushi,JPN,584-32x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,17,1592,OH Junseo,KOR,584-24x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,18,1432,YURKOV Yuriy,KAZ,582-31x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,19,1189,KUMAR Niraj,IND,582-27x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,20,1412,SATPAYEV Islam,KAZ,581-30x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,22,1856,TORTUNGPANICH Napis,THA,581-26x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,23,1328,MATSUMOTO Takayuki,JPN,581-22x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,24,1309,SEDAGHAT Mahyar,IRL,579-27x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,25,1743,ALKHATRI Hamed Said,OMA,579-21x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,26,1858,VONGSUKDEE,THA,579-21x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,27,1689,HESSLY HAFIZ Haritz Iklil Bin,MAS,579-17x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,28,1735,AL BALUSHI Issam,OMA,577-25x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,29,1337,OSHIO Hayato,JPN,577-24x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,30,1524,KIM Jonghyun,KOR,577-24x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,31,1789,ALMUHANADIAIi,QAT,575-22x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,32,1654,AL-MAJED Khaled,KUW,574-25x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,33,1853,SRIWICHAI Patsugree,THA,574-21x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,34,1945,NGUYEN Thanh Nam,VIE,573-24x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,35,1557,KWON Juncheol,KOR,572-25x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,36,1746,AL MUQBALI Ibrahim Salim,OMA,572-24x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,37,1750,AL SAAIDI Ali Sulaiman Ali,OMA,571-18x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,38,1663,AL SHEMERI Turki,KUW,571-17x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,39,1651,ALHARBI Abdullah,KUW,570-19x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,41,1893,LU Shao-Chuan,TPE,567-16x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,42,1956,PHUNG Viet Dung,VIE,566-18x
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,292,290,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1269,TOMAR Aishwary Pratap Singh Kneeling,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Prone 98 99 197,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Standing 99 96 195 591-32x,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1247,SHEORAN Akhil Kneeling,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Prone 100 100 200,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Standing 95 96 191 587-32x,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1193,KUSALE Swapnil Kneeling,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Prone 99 98 197,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,,Standing 98 98 196 586-35x,IND,588
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,295,286,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1334,OKADA Naoya Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 100 100 200,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 99 100 199 595-41x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 100 99 199,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 97 95 192 584-32x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1328,MATSUMOTO Takayuki Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 100 100 200,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 99 91 190 581-22x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,290,289,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1303,NOROUZIYAN Pourya Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 100 99 199,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 98 96 194 §93-33x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1302,NEKOUNAM Amir Mohammad Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 98 98 196,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 96 98 194 585-28x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1309,SEDAGHAT Mahyar Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 97 98 195,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 96 95 191 579-27x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,286,288,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1388,MALINOVSKIY Konstantin Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 100 99 199,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 98 95 193 §90-35x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1432,YURKOV Yuriy Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 97 97 194,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 95 96 191 582-31x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1412,SATPAYEV Islam Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 99 98 197,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 93 97 190 582-25x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,289,286,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1462,CHEON Min Ho Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 99 99 198,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 97 97 194 §87-32x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1535,KIM Sangdo Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 98 100 198,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 96 95 191 586-30x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1524,KIM Jonghyun Kneeling,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Prone 96 98 194,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,,Standing 96 94 190 577-24x,JPN,580
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,280,285,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1743,ALKHATRI Hamed Said Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 98 97 195,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 93 96 189 579-21x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1735,AL BALUSHI Issam Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 99 97 196,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 92 95 187 577-25x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1750,AL SAAIDI Ali Sulaiman Ali Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 97 95 192,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 95 94 189 571-18x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,278,280,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1654,AL-MAJED Khaled Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 100 99 199,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 91 91 182 574-25x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 96 94 190,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 94 93 187 571-17x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1651,ALHARBI Abdullah Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 97 97 194,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 93 96 189 570-19x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,276,280,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1711,NYANTAI Bayaraa Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 100 99 199,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 96 97 193 585-31x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1701,BATBAYAR Erkhembayar Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 97 97 194,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 90 94 184 569-13x,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,1704,DELGERMAA Lkhagvasuren Kneeling,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Prone 96 96 192,OMA,579
2023 Asian Championship,50M Rifle 3 Positions Men,Qualification,8,,Standing 90 89 179 552-14x,OMA,579
2023 Asian Championship,50M Rifle Prone Men,Qualification,1,1388,MALINOVSKIY Konstantin,KAZ,625.6
2023 Asian Championship,50M Rifle Prone Men,Qualification,2,1286,ZAHID Husain Parray,IND,624.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,3,1026,DU Linshu,CHN,624.3
2023 Asian Championship,50M Rifle Prone Men,Qualification,4,1412,SATPAYEV Islam,KAZ,623.1
2023 Asian Championship,50M Rifle Prone Men,Qualification,5,1557,KWON Juncheol,KOR,622.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,6,1334,OKADA Naoya,JPN,621.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,7,1462,CHEON Min Ho,KOR,620.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,8,1337,OSHIO Hayato,JPN,620.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,9,1302,NEKOUNAM Amir Mohammad,IRI,620.8
